job_id,submit_t,job_type,gpus_request,duration_s_intended,pending_ratio,queue_depth_norm,fragmentation_score,congestion_score,total_pending,pending_gpus,running_gpus,gpu_nodes_alloc,gpu_nodes_total,util_gpu_mean,util_gpu_std,util_gpu_max,util_mem_mean,temp_c_mean,temp_c_max,power_w_mean,power_w_max,mem_used_mb_mean,util_mem_std,util_mem_max,mem_used_mb_max,power_efficiency,mem_pressure,start_t,wait_seconds,wait_threshold_p90,label_long_wait,submit_epoch_ms
674,35138.0,short,3,65.0,0.9949238578680203,69.6,1.0,69.9,195,696,10,10,10,68.10497669503124,19.005644147047683,81.20881036685682,46.640446455350734,57.495746676170874,85.76459487671282,379.58231666959284,398.4517092699597,44494.19806014001,8.427377464656903,75.28468573304676,44603.2832276559,0.17942083628282707,0.4664044645535073,48257.0,13119.0,131408.0,0,35138000
675,35157.0,long,3,358.0,0.9949494949494949,69.9,1.0,70.2,196,699,10,10,10,67.42281759466434,25.73058222140577,94.91057455498543,52.83859388815752,68.80954791356919,75.34203112406809,382.65389886938095,451.6605121963186,31023.31201044432,4.27510278432172,69.53707628886005,31086.081216522423,0.1761979109421779,0.5283859388815751,48886.0,13729.0,131408.0,0,35157000
676,35177.0,memheavy,2,97.0,0.9949748743718593,70.2,1.0,70.4,197,702,10,10,10,67.53498188979196,23.94149085494562,100.54530848467225,61.001427923519465,57.91947640004733,80.91749561155459,459.7516334284494,347.39681547886767,71357.03613220488,15.581404668872228,85.12100303394274,73260.32880355942,0.14689449037118507,0.6100142792351947,48233.0,13056.0,131408.0,0,35177000
677,35201.0,short,2,65.0,0.995,70.4,1.0,70.6,198,704,10,10,10,84.1884754657911,1.1624339234198882,96.4818637368591,43.62001921355532,55.18876112038974,66.69521589521999,336.66576480284266,460.0438030137454,46849.52069782015,18.533696891714964,46.367047944587895,46921.06776476027,0.2500654484874437,0.43620019213555317,48301.0,13100.0,131408.0,0,35201000
678,35209.0,short,2,65.0,0.9950248756218906,70.6,1.0,70.8,199,706,10,10,10,52.00838733238366,18.105593181747167,74.71982337269634,44.431016392310205,53.874114349035175,65.54349741087552,315.02384556378576,477.1166668998848,46473.72136484333,19.18158177041595,69.93682930767713,48464.739532130974,0.1650934939204564,0.4443101639231021,48325.0,13116.0,131408.0,0,35209000
679,35245.0,memheavy,2,97.0,0.995049504950495,70.8,1.0,71.0,200,708,10,10,10,56.8785931986227,0.9826465068904282,93.7098004638688,69.2372555862543,64.89696116587844,83.36528575905015,319.644741208059,404.44752824697423,87668.4209182533,7.209061378500281,95.83851321130994,90337.72662771243,0.1779431533384747,0.6923725558625431,48886.0,13641.0,131408.0,0,35245000
680,35281.0,burst,2,49.0,0.9950738916256158,71.0,1.0,71.2,201,710,10,10,10,102.05186034132734,19.37211547877904,92.35498930131496,44.342464309602676,57.33042662918767,68.98919903447795,338.4630966088779,507.92574382147086,68240.05540547804,13.241956084116165,79.1502567195721,69200.85467508662,0.30151547203758144,0.44342464309602675,48325.0,13044.0,131408.0,0,35281000
681,35325.0,medium,2,163.0,0.9950980392156863,71.2,1.0,71.4,202,712,10,10,10,39.369555677948554,1.7309934010130084,114.54717417547046,56.948603826095585,65.79929998706508,67.2242818571649,281.79526541324526,630.7369832702274,49803.53038849079,6.79199663872913,65.99555651717658,50584.36144725928,0.13970978405266726,0.5694860382609559,48886.0,13561.0,131408.0,0,35325000
682,35392.0,burst,2,49.0,0.9951219512195122,71.4,1.0,71.6,203,714,10,10,10,52.876975198779604,17.959326950038427,86.57481013547417,57.62960210809494,61.17328748169706,85.2257079576304,160.4168576071927,415.71715883310605,69108.48246402481,9.27046796754336,79.8208532704758,70739.38951625583,0.32962231019546373,0.5762960210809495,48345.0,12953.0,131408.0,0,35392000
683,35417.0,burst,2,48.0,0.9951456310679612,71.6,1.0,71.8,204,716,10,10,10,9.713559787430839,9.841826739545745,82.79664118804794,24.275135103609223,58.71578161683692,83.74585491671644,264.0535851362836,487.2638991939182,50510.74625675247,22.203180416060384,50.301477810183826,52066.91042834707,0.03678632040696386,0.24275135103609224,49009.0,13592.0,131408.0,0,35417000
684,35417.0,long,10,358.0,0.9951690821256038,71.8,1.0,72.8,205,718,10,10,10,36.802925553705954,30.614961573567278,100.77474840173271,79.72311704754051,68.66291303820117,84.19802473622116,197.83429832211192,330.08135831846425,52383.70800420999,6.665104996829731,98.45328868891548,53010.44617006097,0.18602904484127308,0.7972311704754051,49507.0,14090.0,131408.0,0,35417000
685,35433.0,short,2,65.0,0.9951923076923077,72.8,1.0,73.0,206,728,10,10,10,14.004203196507921,21.248457133448536,86.9231303858981,59.89219185875693,38.48070412510322,82.29602110318906,344.85490722238626,484.352289328522,56402.55755692185,11.948706348208189,74.59380177708144,57625.51242413154,0.0406089717826664,0.5989219185875693,49077.0,13644.0,131408.0,0,35433000
686,35717.0,medium,2,163.0,0.9903846153846154,72.1,0.5,72.3,205,721,9,9,10,64.72938390973479,37.04729856868549,81.91121771941879,70.01787493474806,74.9044043428213,74.97267093712827,177.97881170397355,603.4029189878951,87676.73947905868,20.302872576584477,96.48658008109568,89525.03878500816,0.3636915163665499,0.7001787493474807,49077.0,13360.0,131408.0,0,35717000
687,35741.0,short,2,65.0,0.9904306220095693,72.3,0.5,72.5,206,723,9,9,10,71.96598167717745,16.67683445831273,96.19483270908763,55.04712023011729,41.137849575870185,74.26236610203765,241.18183461733025,534.8878136899941,38774.0248560565,9.077785102687582,76.07621369355921,39825.104143324665,0.298388897287235,0.5504712023011729,49155.0,13414.0,131408.0,0,35741000
688,35752.0,short,2,65.0,0.9904761904761905,72.5,0.5,72.7,207,725,9,9,10,75.72614421623969,35.55013531140056,100.95358410721674,41.84609098810726,61.12209385509332,87.7352225012712,354.89112186539444,446.04883743411267,49149.70494058709,12.99561573335189,57.602761231799974,50798.824045320776,0.21337852527334178,0.41846090988107254,49958.0,14206.0,131408.0,0,35752000
689,35771.0,burst,2,48.0,0.9809523809523809,72.0,0.5,72.2,205,720,9,9,10,26.32237921454538,3.236829665075032,97.78822182875177,56.38762944724951,62.3422506243772,89.46599293351392,436.8772734720188,438.9452667303612,38998.7791342909,0.0,81.86888300037155,40485.646796130146,0.06025119824922932,0.5638762944724951,49958.0,14187.0,131408.0,0,35771000
690,35790.0,medium,2,163.0,0.981042654028436,72.2,0.5,72.4,206,722,9,9,10,26.719455376950993,12.963242412920556,84.44226476799278,72.58265640097179,69.32201442758489,84.87129116142312,330.6648948966913,264.6434156831434,22007.286409319066,22.75626906917717,100.0,23010.33125029273,0.08080523753602231,0.7258265640097179,49958.0,14168.0,131408.0,0,35790000
691,35809.0,burst,2,48.0,0.9811320754716981,72.4,0.5,72.6,207,724,9,9,10,51.7592096043086,21.441945433958033,92.72322564207226,61.888367944131176,68.58614610338329,61.137177906854745,323.4121232414756,373.5397000688373,47217.98039435117,7.073438417640001,93.216761245681,49335.399793407945,0.16004103088511185,0.6188836794413117,49958.0,14149.0,131408.0,0,35809000
692,35877.0,long,2,358.0,0.9952380952380953,72.6,0.0,72.8,208,726,2,2,10,111.78608401415276,29.413543414519857,84.88614316781164,62.228803090773,73.24472017668995,75.74912019794533,320.0682854137549,640.8057406355783,54135.159286049005,13.811319268586182,87.41776795054787,55623.87333983043,0.34925698392655796,0.62228803090773,49958.0,14081.0,131408.0,0,35877000
693,35897.0,short,1,64.0,0.9952380952380953,71.8,1.0,71.9,208,718,10,10,10,66.96121661723318,19.630793211733096,93.54795837201154,0.888298521550352,54.0027227838892,65.03300568078184,240.32680944755813,412.03636543370465,45217.992267630216,8.811041552127188,20.544930152782015,46003.295506663875,0.27862566299264596,0.00888298521550352,37989.0,2092.0,131408.0,0,35897000
694,35914.0,short,2,65.0,0.995260663507109,71.9,1.0,72.1,209,719,10,10,10,42.2735151933972,18.473315400439777,83.81222464141537,42.16983305045567,56.39397113782673,85.65343847920579,290.335126421743,473.2980417988675,42760.46228657352,16.745068710289207,58.91452976501365,46301.27873143825,0.14560248260140035,0.42169833050455674,50096.0,14182.0,131408.0,0,35914000
695,35983.0,medium,6,163.0,0.995260663507109,71.1,1.0,71.7,209,711,10,10,10,73.72509499147608,10.666731589711125,78.7185305089379,49.38100745108833,67.96866682963903,70.38772737645887,314.8646636978531,250.9205733821614,58097.58468257527,15.01195555741527,70.01864935460908,59682.16060426332,0.23414851995657202,0.4938100745108833,50170.0,14187.0,131408.0,0,35983000
696,36051.0,medium,2,162.0,0.9952830188679245,71.7,1.0,71.9,210,717,10,10,10,81.41744125263382,18.20435325820931,98.36540586592402,36.5878243486959,69.95297558310132,87.11073970436709,258.28953290736223,247.4490261523744,64289.75906711164,14.707719139129562,47.28463949404514,66727.96201367625,0.3152177338980085,0.36587824348695897,50170.0,14119.0,131408.0,0,36051000
697,36185.0,memheavy,2,97.0,0.9953051643192489,71.9,1.0,72.1,211,719,10,10,10,42.68276820578947,12.95160100840761,107.34739832417065,30.385022659644214,62.815177475866435,81.67288233804426,398.93942464313534,519.9715277936903,30994.629287754757,24.783822700990722,41.81901510750139,32895.293727552766,0.10699059949758195,0.3038502265964421,50386.0,14201.0,131408.0,0,36185000
698,36186.0,burst,2,48.0,0.9953271028037384,72.1,1.0,72.3,212,721,10,10,10,56.50158978832935,7.71498782570348,78.5127739305806,31.176109434863257,41.74618484754884,82.51763493944912,354.10738131928616,425.01999833849806,59392.29758654434,28.784157418321943,65.59873351834702,60912.52304555361,0.1595606100551286,0.3117610943486326,50386.0,14200.0,131408.0,0,36186000
699,36205.0,medium,10,162.0,0.9953488372093023,72.3,1.0,73.3,213,723,10,10,10,46.298076967111335,18.079320239984423,86.55040221144046,45.145334853638246,72.02549709653968,71.20522483994735,295.18355083765834,478.7585058745477,53073.95815019442,16.17507153350017,50.02759169663648,54242.88049232187,0.15684504382350836,0.45145334853638247,50508.0,14303.0,131408.0,0,36205000
700,36270.0,burst,2,48.0,0.9953703703703703,73.3,1.0,73.5,214,733,10,10,10,51.205087561111554,29.76827824185845,86.23945414454789,55.918591844077646,59.663951189141635,80.11515544027651,256.75269553482275,509.90081252659184,52490.22427919534,0.0,72.79658190113136,55218.02438543012,0.1994334955450029,0.5591859184407765,50386.0,14116.0,131408.0,0,36270000
701,36306.0,burst,2,49.0,0.9953917050691244,73.5,1.0,73.7,215,735,10,10,10,71.3358732767702,19.099854732608836,95.88262370915528,29.442921015477236,59.71087267677468,63.56110495760079,424.8689853908757,402.5909003744364,45372.30814256126,5.873568781185732,47.587503747031036,48693.70029452228,0.16790087233866183,0.29442921015477236,50386.0,14080.0,131408.0,0,36306000
702,36440.0,short,2,64.0,0.9769585253456221,72.7,1.0,72.9,211,727,10,10,10,112.44268879675725,27.627537865861992,82.11427778381996,35.63958143456894,44.32812031931634,85.11408234043057,405.61481343633153,532.6772268488777,61316.90269082048,17.52851167162743,65.0137793009892,63935.71800280647,0.27721543955496375,0.3563958143456894,50386.0,13946.0,131408.0,0,36440000
703,36459.0,medium,10,163.0,0.9770642201834863,72.9,1.0,73.9,212,729,10,10,10,56.85290491859101,22.29818706875377,93.74594569768495,49.524904806319796,68.96993994536822,88.27546692178088,394.6204829047933,441.53244139812546,51110.77282358517,15.725949617103911,75.91333392175862,52703.492511413766,0.14406982754695838,0.49524904806319797,50696.0,14237.0,131408.0,0,36459000
704,36489.0,memheavy,2,97.0,0.9770642201834863,73.7,1.0,73.9,212,737,10,10,10,54.53729809631187,21.83603793148252,90.13260668453562,45.96670016030249,53.14261746540788,89.83092201740163,240.54128079237324,482.78166298010586,39248.105768630325,15.270203486932962,76.2684203400599,42534.80913021224,0.22672739546683693,0.45966700160302487,50943.0,14454.0,131408.0,0,36489000
705,36494.0,burst,2,48.0,0.9771689497716894,73.9,1.0,74.1,213,739,10,10,10,40.25095018657605,33.59572827556301,101.59518024069357,89.66138392868521,79.56731923019584,89.3972281160293,385.44257938905537,309.4536849318044,60315.44731596472,13.197408566734952,100.0,60799.8306403203,0.104427876780961,0.8966138392868521,50943.0,14449.0,131408.0,0,36494000
706,36528.0,medium,2,163.0,0.9772727272727273,74.1,1.0,74.3,214,741,10,10,10,93.06786322135137,27.187157282330094,88.01116933197167,29.62321257668483,64.75083180174641,84.02956444726485,356.12233954884806,434.1293901226135,48833.11581157678,18.085963541640925,55.650853031792344,49747.014153694836,0.261336773590935,0.29623212576684826,50943.0,14415.0,131408.0,0,36528000
707,36568.0,burst,2,48.0,0.9818181818181818,74.3,0.0,74.5,215,743,8,8,10,75.27988938323271,38.910375365876064,92.358956379834,68.730287526579,59.713841070517944,88.11851911786704,169.65990123289322,430.29200141211663,34567.11909699409,11.031987527361881,83.83856125961118,36294.757459833854,0.4437105576284377,0.68730287526579,50943.0,14375.0,131408.0,0,36568000
708,36588.0,burst,2,48.0,0.9819004524886877,74.5,0.0,74.7,216,745,8,8,10,49.36115008708296,24.861914867768103,90.60416055429634,48.4042262531353,47.339895277730584,80.4354376222718,381.59656646773595,345.9824624454817,70019.41269083983,8.162792427082326,63.003396285053384,71881.36722009805,0.12935428257124126,0.48404226253135296,50943.0,14355.0,131408.0,0,36588000
709,36606.0,memheavy,2,97.0,0.9954128440366973,73.7,1.0,73.9,216,737,10,10,10,15.323002588460463,27.798798585760437,90.42783405406873,63.41869273230215,58.43982846276576,81.89201822167095,316.2289696321696,337.23735135799717,17453.198225604723,17.406524610461133,85.04069377602787,18447.953677770212,0.04845540434288432,0.6341869273230215,51115.0,14509.0,131408.0,0,36606000
710,36812.0,short,2,65.0,0.9954128440366973,73.7,0.0,73.9,216,737,2,2,10,51.64425073006973,13.553692582896641,96.60638338421245,52.976368165712394,70.96994190393582,78.19557137528446,329.3204037651976,333.80343214146865,50048.045540547115,14.533156124293976,82.01940466223911,51640.32134916646,0.15682068326046264,0.529763681657124,51115.0,14303.0,131408.0,0,36812000
711,36847.0,medium,3,163.0,0.9771689497716894,73.1,1.0,73.4,213,731,10,10,10,51.47525174283261,20.808595713807982,95.70965447982601,52.88606395356067,63.728197299059545,88.08669782199253,395.62640755472995,565.7525029817526,52180.60696591338,10.349577785149695,71.62976409823747,53479.55421828083,0.13011075792687488,0.5288606395356067,51115.0,14268.0,131408.0,0,36847000
712,36866.0,burst,10,48.0,0.9771689497716894,73.2,1.0,74.2,213,732,10,10,10,29.239398685689032,19.495132797477464,84.14153762568496,30.712718197934937,58.836912840780776,102.38918259871106,202.12601954929065,432.3552788561751,71734.18544139946,20.92952609137168,51.62694093688784,73162.96369653172,0.14465925144564915,0.30712718197934935,51472.0,14606.0,131408.0,0,36866000
713,36867.0,memheavy,10,98.0,0.9772727272727273,74.2,1.0,75.2,214,742,10,10,10,76.58071739436075,0.8710182062904597,82.48560059612156,41.02281490037744,49.875362296769566,77.76734770481511,290.2497926936014,442.02554585793314,77685.63900168872,10.630892478763428,54.95418628647407,78228.20087847687,0.2638441760239334,0.4102281490037744,51520.0,14653.0,131408.0,0,36867000
714,36926.0,short,2,64.0,0.9773755656108597,75.2,1.0,75.4,215,752,10,10,10,27.967025834556743,29.34607119446442,99.28836752772439,23.409299121279503,68.53083442742904,91.10899230198174,374.1544507007187,527.3713635884678,50170.488555313736,16.917233610109005,52.645644045880985,50424.42409175475,0.0747472755761155,0.23409299121279503,51115.0,14189.0,131408.0,0,36926000
715,36927.0,medium,2,163.0,0.9774774774774775,75.4,1.0,75.6,216,754,10,10,10,52.079160506881806,26.63953617203627,104.25395795550094,31.40966265577511,59.54262776984569,66.25600941257802,341.662134939635,453.7541845405688,59974.91059374139,7.429605198905174,52.53128421000589,63270.35295717346,0.1524288329933991,0.3140966265577511,51643.0,14716.0,131408.0,0,36927000
716,37061.0,medium,2,173.0,0.9772727272727273,75.0,1.0,75.2,214,750,10,10,10,38.20223448885491,11.213652523167724,94.22027431814611,43.95539830144493,53.242022597900245,85.53898295654864,418.7374181318478,486.04498020312184,72425.4555393482,9.389577481402654,61.225747854986786,74234.21632836455,0.09123195786822705,0.4395539830144493,51643.0,14582.0,131408.0,0,37061000
717,37081.0,burst,2,49.0,0.9773755656108597,75.2,1.0,75.4,215,752,10,10,10,67.5625750558999,9.356273219012412,98.81249552052674,67.4314218684424,51.116107776390365,74.09596962407296,245.58497146907618,324.2076309324557,43048.452585331244,22.641769524116043,82.5795181672565,44173.98254309976,0.27510875218358916,0.674314218684424,51205.0,14124.0,131408.0,0,37081000
718,37101.0,burst,2,48.0,0.9774774774774775,75.4,1.0,75.6,216,754,10,10,10,53.38957756246892,9.306830367236834,100.05367860882126,58.140313042536626,66.82855624551372,104.68257934137762,448.1317926209997,459.5542598197396,68519.46168383163,29.64943649884187,73.4504838140252,69424.05892916185,0.1191381161559816,0.5814031304253663,51205.0,14104.0,131408.0,0,37101000
719,37134.0,burst,2,48.0,0.9819819819819819,75.6,0.0,75.8,217,756,8,8,10,45.35804219962943,10.426913793329227,89.38263724036202,40.64961543734978,63.309587818817015,80.5237834702054,385.92130789944736,528.1333644985979,23892.697406589872,13.775919124238667,66.85279061369951,25500.699721947483,0.11753184203927804,0.4064961543734978,51643.0,14509.0,131408.0,0,37134000
720,37137.0,medium,2,163.0,0.9820627802690582,75.8,0.0,76.0,218,758,8,8,10,47.40313633659832,31.10473439986464,92.69611866430722,45.70152569231726,70.06746840232057,94.15336921271498,369.1388407415787,453.80616356279216,32720.660485887107,1.8653504408861483,65.23544999606305,34637.00373184247,0.1284154662277428,0.45701525692317263,51643.0,14506.0,131408.0,0,37137000
721,37194.0,short,2,64.0,0.9954545454545455,75.0,1.0,75.2,218,750,10,10,10,25.09855117573546,30.97360490990898,87.29507041181981,59.91477570663487,66.12407024018357,72.37191391019226,405.06189939270234,523.2929750618537,44845.255292388545,23.932968394033573,71.76595151188643,46246.416565373314,0.061962261109635326,0.5991477570663487,51643.0,14449.0,131408.0,0,37194000
722,37214.0,memheavy,2,97.0,0.995475113122172,75.2,1.0,75.4,219,752,10,10,10,0.0,18.73267257795882,91.70550569658572,33.042481458107126,65.33512437177237,63.776481368499546,392.6478349375341,457.9115155328788,48847.5860511977,30.640309018441894,52.13985566058099,50130.93337022135,0.0,0.33042481458107126,51700.0,14486.0,131408.0,0,37214000
723,37234.0,short,2,65.0,0.9954954954954955,75.4,1.0,75.6,220,754,10,10,10,38.52309710539368,12.891462766468042,87.19578778034567,42.38908686865358,53.4677061157162,70.3760260611109,282.0019258994042,367.89035405925773,77481.62863549938,16.713628066572596,56.59419448706573,79616.62550625479,0.13660579438431086,0.4238908686865358,51719.0,14485.0,131408.0,0,37234000
724,37249.0,memheavy,2,97.0,0.9955156950672646,75.6,1.0,75.8,221,756,10,10,10,45.7996958547707,47.1531075703869,101.23647862991851,48.61499180702577,56.69632635796429,93.90716349074037,140.78487910280782,457.94466532183804,76360.74617951701,1.4610860689079033,75.23991083571138,78584.75134330247,0.325316867455102,0.48614991807025765,52873.0,15624.0,131408.0,0,37249000
725,37269.0,burst,2,49.0,0.9955357142857143,75.8,1.0,76.0,222,758,10,10,10,42.42919069420781,20.539483589813603,104.1746368433056,57.36592832948629,65.22626435224744,57.35800858277234,114.47292495212245,417.8778609492474,39677.545456355954,5.883784901773827,75.2881508544273,42373.44654006688,0.3706482621279533,0.5736592832948628,52873.0,15604.0,131408.0,0,37269000
726,37289.0,medium,2,163.0,0.9955555555555555,76.0,1.0,76.2,223,760,10,10,10,59.491222209542805,31.573327389283172,77.65804622916741,46.69425046809814,50.32291069071499,84.40953349200487,294.15727231739123,424.99830217725696,46108.82060625624,6.385051437392072,64.5189062232343,47772.758626542694,0.202242908158846,0.4669425046809814,52873.0,15584.0,131408.0,0,37289000
727,37309.0,medium,2,163.0,0.9955555555555555,75.2,1.0,75.4,223,752,10,10,10,28.588957246581625,8.36149865493466,90.30539346589336,51.77202959368398,62.43623068727705,98.338096820229,345.5296720948195,115.40648696764082,44648.09650700843,24.96705714170965,75.96671836268787,45281.99608410227,0.08273951430352501,0.5177202959368398,52873.0,15564.0,131408.0,0,37309000
728,37329.0,burst,2,48.0,0.995575221238938,75.4,1.0,75.6,224,754,10,10,10,69.2089576880804,16.597636070064816,86.91529061147,28.009513043133367,62.03724867967653,83.35992591744537,193.40897479437095,490.57923149354565,46827.675904649455,12.60517740282965,54.98189696605644,47980.868031417165,0.35783736386412346,0.28009513043133366,52873.0,15544.0,131408.0,0,37329000
729,37349.0,short,2,64.0,0.9955947136563876,75.6,1.0,75.8,225,756,10,10,10,59.81323698122999,26.21692376608302,87.34308012832543,41.87293943765978,75.19670934114416,77.73123280170458,409.9113493412346,511.16000658200164,39035.48070397584,13.186927238074729,48.15086124193261,41172.66978122598,0.1459174943005491,0.4187293943765978,53209.0,15860.0,131408.0,0,37349000
730,37384.0,medium,2,163.0,0.9956140350877193,75.8,1.0,76.0,226,758,10,10,10,68.25675161200233,14.636485089652888,92.05767936184907,31.952131990200222,65.3418194467879,81.46545511916361,203.35595587798932,477.35086620137906,67594.22164133233,21.364660191837807,54.206213176878904,68966.27179819116,0.33565159828884195,0.3195213199020022,53209.0,15825.0,131408.0,0,37384000
731,37404.0,short,2,65.0,0.9956331877729258,76.0,1.0,76.2,227,760,10,10,10,51.74294256411852,27.503338103337263,99.43516247783381,29.96969726590476,74.08805448312603,73.71523537088224,330.3717490782906,484.4485753290652,37560.146365833134,11.122587751371745,51.72337978420954,39390.01801823759,0.15662036087673048,0.2996969726590476,53209.0,15805.0,131408.0,0,37404000
732,37517.0,burst,2,49.0,0.9956331877729258,75.2,1.0,75.4,227,752,10,10,10,33.992813995493506,8.381521467194652,67.48090753463626,49.579762136075594,44.85964285195849,69.8460015812274,377.9999963719426,566.3476419172375,48850.424407753744,25.289502232194476,70.72822255675571,49732.495573260625,0.08992808021629033,0.49579762136075595,53209.0,15692.0,131408.0,0,37517000
733,37533.0,burst,2,48.0,0.9956521739130435,75.4,1.0,75.6,228,754,10,10,10,57.66816210991426,23.295242657714766,84.94351940638609,69.27629786309153,68.60568205651064,72.52491925120431,229.85543589490948,526.5541830477567,39649.29196533858,30.668644775488076,96.3892698712417,40057.358806899385,0.25088883317199556,0.6927629786309153,53209.0,15676.0,131408.0,0,37533000
734,37567.0,medium,2,163.0,0.9956709956709957,75.6,1.0,75.8,229,756,10,10,10,77.9010379552894,27.82020002044888,95.364845047183,24.157515309882612,53.26323459991555,76.09321154836091,347.0593113971264,403.6380519347523,25638.057170600554,7.881050723887935,51.32568300638822,26884.905062603582,0.22446030230881858,0.24157515309882613,53342.0,15775.0,131408.0,0,37567000
735,37635.0,medium,10,162.0,0.9956896551724138,75.8,1.0,76.8,230,758,10,10,10,54.281588835100244,23.687152991356765,88.69523593744694,45.031216524569864,58.175900628625655,98.01043683465251,296.3710579997231,628.6395193626762,52768.45663513476,15.820189235321536,62.45180724154636,53455.10697143074,0.1831541487264622,0.4503121652456986,53728.0,16093.0,131408.0,0,37635000
736,37686.0,memheavy,2,98.0,0.9957081545064378,76.8,1.0,77.0,231,768,10,10,10,45.04353439494769,35.81534181037878,86.15667947048772,60.57353821253624,62.048960836984165,73.60060189086869,228.13116275543825,390.49041093893413,25849.688718956728,11.689479608298342,80.84281954896555,28274.913592387165,0.19744577571471625,0.6057353821253624,53342.0,15656.0,131408.0,0,37686000
737,37755.0,medium,2,163.0,0.9957264957264957,77.0,1.0,77.2,232,770,10,10,10,49.478278841792104,14.896882551622115,102.66618559165977,67.68432565853772,52.79087545774811,92.23464981569686,341.7607342629127,418.00140488414934,68393.28845698672,19.574911189108633,80.5549848984062,69557.76481014007,0.14477461534164723,0.6768432565853771,53342.0,15587.0,131408.0,0,37755000
738,37823.0,long,2,359.0,0.9957446808510638,77.2,1.0,77.4,233,772,10,10,10,51.5765375288294,0.0,94.57595808412538,14.906762687458547,80.29443475883689,82.78905343586194,276.30878899860767,394.93182785834483,79658.1503407051,23.879522429342995,51.57167375238334,81276.75802361996,0.1866626744511167,0.14906762687458547,53934.0,16111.0,131408.0,0,37823000
739,37880.0,short,2,65.0,0.9957446808510638,76.4,1.0,76.6,233,764,10,10,10,63.70724662929269,17.32839972971488,97.64016231788423,45.366594162242336,68.93411333661847,83.35789390633813,374.02083406508297,516.1748491046387,62695.74757015903,5.416097188177223,69.87474223932621,64335.803486505276,0.1703307431751437,0.45366594162242335,53342.0,15462.0,131408.0,0,37880000
740,37989.0,burst,10,48.0,0.9872340425531915,75.7,0.9,76.7,231,757,9,9,10,56.858415445034005,25.649194595080218,91.77528305589323,13.68514017457221,56.41316392189537,70.70351745220108,243.4293377186395,482.753947655453,39064.28659696728,14.181546879054657,30.715711388000486,40434.64259537943,0.23357256762022705,0.1368514017457221,54295.0,16306.0,131408.0,0,37989000
741,38058.0,medium,10,162.0,0.9872340425531915,76.6,0.9,77.6,231,766,9,9,10,19.602655956613248,19.82185291348847,85.94910151919036,31.95245402256249,57.55963643499462,66.37686766588884,388.4018533084966,677.1469529601123,75013.72805271858,7.175213564722861,48.34570014842029,76339.12812338723,0.0504700371268399,0.3195245402256249,54362.0,16304.0,131408.0,0,38058000
742,38093.0,medium,2,163.0,0.9872881355932204,77.6,0.5,77.8,232,776,9,9,10,55.34604449489857,21.66668037682966,82.20682204469057,46.968694874284274,58.56928936079398,70.03840251691487,201.99427905647468,506.2174210922965,56035.0829754332,33.7467766891687,70.98866157099627,56270.7130194464,0.27399807931899206,0.4696869487428427,53934.0,15841.0,131408.0,0,38093000
743,38109.0,short,2,64.0,0.9873417721518988,77.8,0.5,78.0,233,778,9,9,10,75.52283846595468,16.24832234509796,100.60157820020356,82.91738633207787,68.40780012172301,98.65903462957823,241.6280616678528,441.6378700748179,53045.01662041917,4.349428364933082,96.3270518024211,55120.79153040935,0.31255822665899635,0.8291738633207787,53377.0,15268.0,131408.0,0,38109000
744,38129.0,burst,10,48.0,0.9873949579831933,78.0,0.9,79.0,234,780,9,9,10,87.49261518259087,18.35795416811738,79.73951346244664,58.5530064448421,67.63417365915619,81.91696681931998,471.185196265944,329.40985302979425,64540.11300206675,3.3776048169530455,84.98004935715505,66011.25102511262,0.18568625643580008,0.5855300644484209,54746.0,16617.0,131408.0,0,38129000
745,38458.0,medium,2,163.0,0.9957627118644068,78.0,1.0,78.2,234,780,10,10,10,47.93858931098244,19.88801356460184,93.65867754433606,66.2020773421697,70.23662284212428,79.93784278083004,241.12512648097203,487.2980832948201,58317.00197527581,27.20738783916411,78.76315407617243,60275.807394762036,0.19881208570258824,0.662020773421697,53934.0,15476.0,131408.0,0,38458000
746,38469.0,long,2,358.0,0.9957805907172996,78.2,1.0,78.4,235,782,10,10,10,21.995825931077434,37.874300433585034,82.15921863623021,22.9888343950575,49.63199009676762,56.1344273948145,261.6086643724152,373.9925785828001,60938.179895527996,26.648447263185265,41.29435797564135,61460.16630089822,0.08407911864786363,0.22988834395057497,53934.0,15465.0,131408.0,0,38469000
747,38490.0,medium,2,163.0,0.9957983193277311,78.4,1.0,78.6,236,784,10,10,10,79.91824325532905,25.620722644732705,91.73235576418155,42.32861953691565,57.10313552198851,81.84058871145841,399.2792871428404,542.1968792539761,66421.8391705592,8.10986342041681,60.76963152768752,68028.10213225146,0.20015624608831423,0.4232861953691565,53934.0,15444.0,131408.0,0,38490000
748,38510.0,memheavy,2,97.0,0.9957983193277311,78.4,0.0,78.6,236,784,2,2,10,89.48445552418985,32.627380424904956,89.11509422306582,49.25207993822782,69.82037230420865,78.25267699282108,361.68256347117995,635.4011780840557,62607.47350767501,25.136203701548148,63.68329280989174,63914.87660771598,0.24741158286808115,0.4925207993822782,54115.0,15605.0,131408.0,0,38510000
